日期,价格
20190206,3733.33
20190207,3733.33
20190208,3733.33
20190211,3733.33
20190212,3733.33
20190213,3366.67
20190214,3466.67
20190215,3466.67
20190218,3900.00
20190219,3916.67
20190220,3916.67
20190221,4093.33
20190222,4126.67
20190225,4266.67
20190226,4500.00
20190227,4516.67
20190228,4406.67
20190301,4273.33
20190304,4073.33
20190305,4073.33
20190306,4033.33
20190307,4066.67
20190308,4083.33
20190311,4026.67
20190312,4026.67
20190313,3993.33
20190314,4000.00
20190315,4016.67
20190318,4016.67
20190319,3983.33
20190320,3966.67
20190321,3933.33
20190322,3866.67
20190325,3733.33
20190326,3710.00
20190327,3723.33
20190328,3723.33
20190329,3723.33
20190401,3766.67
20190402,3776.67
20190403,3776.67
20190404,3733.33
20190405,3733.33
20190408,3656.67
20190409,3640.00
20190410,3593.33
20190411,3593.33
20190412,3560.00
20190415,3543.33
20190416,3566.67
20190417,3576.67
20190418,3576.67
20190419,3576.67
20190422,3506.67
20190423,3490.00
20190424,3460.00
20190425,3406.67
20190426,3400.00
20190429,3333.33
20190430,3303.33
20190501,3303.33
20190502,3303.33
20190503,3303.33
20190506,3326.67
20190507,3326.67
20190508,3343.33
20190509,3343.33
20190510,3363.33
20190513,3543.33
20190514,3543.33
20190515,3543.33
20190516,3543.33
20190517,3493.33
20190520,3496.67
20190521,3550.00
20190522,3600.00
20190523,3646.67
20190524,3730.00
20190527,3736.67
20190528,3736.67
20190529,3736.67
20190530,3710.00
20190531,3666.67
20190603,3543.33
20190604,3543.33
20190605,3543.33
20190606,3526.67
20190607,3526.67
20190610,3466.67
20190611,3453.33
20190612,3453.33
20190613,3436.67
20190614,3426.67
20190617,3433.33
20190618,3403.33
20190619,3380.00
20190620,3363.33
20190621,3370.00
20190624,3356.67
20190625,3380.00
20190626,3383.33
20190627,3393.33
20190628,3386.67
20190701,3303.33
20190702,3303.33
20190703,3296.67
20190704,3296.67
20190705,3290.00
20190708,3276.67
20190709,3266.67
20190710,3226.67
20190711,3213.33
20190712,3176.67
20190715,3200.00
20190716,3200.00
20190717,3200.00
20190718,3200.00
20190719,3220.00
20190722,3223.33
20190723,3240.00
20190724,3240.00
20190725,3240.00
20190726,3233.33
20190729,3223.33
20190730,3213.33
20190731,3216.67
20190801,3200.00
20190802,3206.67
20190805,3240.00
20190806,3250.00
20190807,3283.33
20190808,3246.67
20190809,3193.33
20190812,3113.33
20190813,3106.67
20190814,3090.00
20190815,3090.00
20190816,3003.33
20190819,3003.33
20190820,3010.00
20190821,3010.00
20190822,3066.67
20190823,3090.00
20190826,3043.33
20190827,3000.00
20190828,2980.00
20190829,2990.00
20190830,2990.00
20190902,2990.00
20190903,3056.67
20190904,3056.67
20190905,3056.67
20190906,3056.67
20190909,3050.00
20190910,3030.00
20190911,3003.33
20190912,2980.00
20190913,2980.00
20190916,2900.00
20190917,2900.00
20190918,2900.00
20190919,2900.00
20190920,2900.00
20190923,2883.33
20190924,2863.33
20190925,2813.33
20190926,2806.67
20190927,2793.33
20190930,2793.33
20191001,2793.33
20191002,2793.33
20191003,2793.33
20191004,2793.33
20191007,2793.33
20191008,2866.67
20191009,2920.00
20191010,3050.00
20191011,3216.67
20191014,3583.33
20191015,3750.00
20191016,3823.33
20191017,3750.00
20191018,3666.67
20191021,3756.67
20191022,3756.67
20191023,3753.33
20191024,3753.33
20191025,3780.00
20191028,3806.67
20191029,3790.00
20191030,3840.00
20191031,4750.00
20191101,4750.00
20191104,4366.67
20191105,4256.67
20191106,4206.67
20191107,4126.67
20191108,4126.67
20191111,4083.33
20191112,4056.67
20191113,4046.67
20191114,4090.00
20191115,4216.67
20191118,4416.67
20191119,4433.33
20191120,4400.00
20191121,4400.00
20191122,4350.00
20191125,4350.00
20191126,4366.67
20191127,4366.67
20191128,4433.33
20191129,4650.00
20191202,4623.33
20191203,4606.67
20191204,4596.67
20191205,4596.67
20191206,4596.67
20191209,4400.00
20191210,4366.67
20191211,4273.33
20191212,4266.67
20191213,4266.67
20191216,4213.33
20191217,4150.00
20191218,4150.00
20191219,4150.00
20191220,4150.00
20191223,4130.00
20191224,4063.33
20191225,4033.33
20191226,3970.00
20191227,3870.00
20191230,3743.33
20191231,3743.33
20200101,3743.33
20200102,3716.67
20200103,3486.67
20200106,3463.33
20200107,3463.33
20200108,3403.33
20200109,3273.33
20200110,3240.00
20200113,3066.67
20200114,3066.67
20200115,3066.67
20200116,3106.67
20200117,3090.00
20200120,3090.00
20200121,3090.00
20200122,3090.00
20200123,3090.00
20200124,3090.00
20200127,3090.00
20200128,3090.00
20200129,3090.00
20200130,3090.00
20200131,3090.00
20200203,3090.00
20200204,3090.00
20200205,3090.00
20200206,3090.00
20200207,3090.00
20200210,3090.00
20200211,3000.00
20200212,3033.33
20200213,3000.00
20200214,3000.00
20200217,3000.00
20200218,3060.00
20200219,3060.00
20200220,3110.00
20200221,3110.00
20200224,3190.00
20200225,3190.00
20200226,3190.00
20200227,3170.00
20200228,3053.33
20200302,3076.67
20200303,3050.00
20200304,3060.00
20200305,3070.00
20200306,3076.67
20200309,3136.67
20200310,3143.33
20200311,3143.33
20200312,3180.00
20200313,3180.00
20200316,3193.33
20200317,3193.33
20200318,3193.33
20200319,3190.00
20200320,3173.33
20200323,3195.00
20200324,3233.33
20200325,3270.00
20200326,3270.00
20200327,3270.00
20200330,3290.00
20200331,3280.00
20200401,3280.00
20200402,3270.00
20200403,3226.67
20200406,3226.67
20200407,3146.67
20200408,3153.33
20200409,3163.33
20200410,3220.00
20200413,3280.00
20200414,3280.00
20200415,3253.33
20200416,3226.67
20200417,3206.67
20200420,3133.33
20200421,3133.33
20200422,3060.00
20200423,3000.00
20200424,2983.33
20200427,2953.33
20200428,2930.00
20200429,2930.00
20200430,2916.67
20200501,2916.67
20200504,2933.33
20200505,2943.33
20200506,2990.00
20200507,2956.67
20200508,2900.00
20200511,2863.33
20200512,2863.33
20200513,2800.00
20200514,2750.00
20200515,2750.00
20200518,2693.33
20200519,2680.00
20200520,2680.00
20200521,2666.67
20200522,2650.00
20200525,2603.33
20200526,2576.67
20200527,2550.00
20200528,2533.33
20200529,2510.00
20200601,2470.00
20200602,2470.00
20200603,2470.00
20200604,2470.00
20200605,2480.00
20200608,2490.00
20200609,2490.00
20200610,2496.67
20200611,2503.33
20200612,2503.33
20200615,2503.33
20200616,2503.33
20200617,2503.33
20200618,2503.33
20200619,2483.33
20200622,2480.00
20200623,2480.00
20200624,2473.33
20200629,2460.00
20200630,2450.00
20200701,2443.33
20200702,2443.33
20200703,2443.33
20200706,2443.33
20200707,2443.33
20200708,2453.33
20200709,2453.33
20200710,2453.33
20200713,2470.00
20200714,2463.33
20200715,2463.33
20200716,2463.33
20200717,2463.33
20200720,2463.33
20200721,2470.00
20200722,2466.67
20200723,2463.33
20200724,2463.33
20200727,2463.33
20200728,2463.33
20200729,2463.33
20200730,2463.33
20200731,2463.33
20200803,2463.33
20200804,2463.33
20200805,2463.33
20200806,2463.33
20200807,2470.00
20200810,2490.00
20200811,2490.00
20200812,2470.00
20200813,2470.00
20200814,2470.00
20200817,2470.00
20200818,2453.33
20200819,2453.33
20200820,2453.33
20200821,2406.67
20200822,175.00
20200823,2406.67
20200824,2423.33
20200825,2436.67
20200826,2436.67
20200827,2436.67
20200828,2436.67
20200829,2436.67
20200830,2436.67
20200831,2430.00
20200901,2406.67
20200902,2393.33
20200903,2393.33
20200904,2366.67
20200905,2366.67
20200906,2366.67
20200907,2350.00
20200908,2350.00
20200909,2356.67
20200910,2356.67
20200911,2360.00
20200912,2360.00
20200913,2360.00
20200914,2370.00
20200915,2353.33
20200916,2363.33
20200917,2366.67
20200918,2373.33
20200919,2373.33
20200920,2373.33
20200921,2380.00
20200922,2390.00
20200923,2403.33
20200924,2406.67
20200925,2420.00
20200926,2420.00
20200927,2520.00
20200928,2550.00
20200929,2603.33
20200930,2630.00
20201001,2630.00
20201002,2630.00
20201003,2630.00
20201004,2630.00
20201005,2630.00
20201007,2630.00
20201008,2630.00
20201009,2706.67
20201010,2746.67
20201011,2746.67
20201012,2800.00
20201013,2840.00
20201014,2866.67
20201015,2900.00
20201016,2916.67
20201017,2916.67
20201018,2916.67
20201019,2990.00
20201020,3016.67
20201021,3046.67
20201022,3120.00
20201023,3223.33
20201024,3223.33
20201025,3223.33
20201026,3506.67
20201027,3540.00
20201028,3566.67
20201029,3600.00
20201030,3766.67
20201031,3766.67
20201101,3766.67
20201102,3776.67
20201103,3776.67
20201104,3763.33
20201105,3716.67
20201106,3696.67
20201107,3696.67
20201108,3696.67
20201109,3680.00
20201110,3666.67
20201111,3660.00
20201112,3626.67
20201113,3600.00
20201114,3600.00
20201115,3600.00
20201116,3556.67
20201117,3510.00
20201118,3510.00
20201119,3416.67
20201120,3366.67
20201121,3366.67
20201122,3366.67
20201123,3330.00
20201124,3330.00
20201125,3346.67
20201126,3390.00
20201127,3613.33
20201128,3613.33
20201129,3613.33
20201130,3923.33
20201201,4073.33
20201202,4090.00
20201203,4200.00
20201204,4300.00
20201205,4300.00
20201206,4300.00
20201207,5043.33
20201208,5083.33
20201209,5193.33
20201210,5373.33
20201211,5366.67
20201212,5366.67
20201213,5366.67
20201214,5366.67
20201215,5366.67
20201216,5366.67
20201217,5366.67
20201218,5366.67
20201219,5366.67
20201220,5366.67
20201221,5366.67
20201222,5366.67
20201223,5366.67
20201224,5366.67
20201225,5366.67
20201226,5366.67
20201227,5366.67
20201228,5366.67
20201229,5366.67
20201230,5366.67
20201231,5366.67
20210101,5366.67
20210102,5366.67
20210103,5366.67
20210104,5366.67
20210105,5366.67
20210106,5366.67
20210107,5366.67
20210108,5366.67
20210109,5366.67
20210110,5366.67
20210111,5366.67
20210112,5366.67
20210113,5366.67
20210114,5366.67
20210115,5366.67
20210116,5366.67
20210117,5366.67
20210118,5366.67
20210119,5366.67
20210120,5366.67
20210121,5366.67
20210122,4556.67
20210123,4556.67
20210124,4556.67
20210125,3866.67
20210126,3906.67
20210127,4023.33
20210128,4183.33
20210129,4306.67
20210130,4306.67
20210131,4306.67
20210201,4183.33
20210202,3873.33
20210203,3706.67
20210204,3433.33
20210205,3226.67
20210206,3226.67
20210207,3066.67
20210208,3000.00
20210209,3000.00
20210210,3000.00
20210211,3000.00
20210212,3000.00
20210213,3000.00
20210214,3000.00
20210215,3000.00
20210216,3000.00
20210217,3000.00
20210218,2866.67
20210219,2900.00
20210220,2900.00
20210221,2900.00
20210222,2976.67
20210223,2960.00
20210224,2940.00
20210225,2933.33
20210226,2840.00
20210227,2840.00
20210228,2840.00
20210301,2836.67
20210302,2770.00
20210303,2760.00
20210304,2776.67
20210305,2913.33
20210306,2913.33
20210307,2913.33
20210308,3210.00
20210309,3306.67
20210310,3306.67
20210311,3326.67
20210312,3326.67
20210313,3326.67
20210314,3326.67
20210315,3350.00
20210316,3383.33
20210317,3450.00
20210318,3593.33
20210319,3643.33
20210320,3643.33
20210321,3643.33
20210322,3630.00
20210323,3613.33
20210324,3600.00
20210325,3566.67
20210326,3516.67
20210327,3516.67
20210328,3516.67
20210329,3606.67
20210330,3640.00
20210331,3690.00
20210401,3650.00
20210402,3583.33
20210403,3583.33
20210404,3583.33
20210405,3583.33
20210406,3400.00
20210407,3426.67
20210408,3450.00
20210409,3450.00
20210410,3450.00
20210411,3450.00
20210412,3440.00
20210413,3483.33
20210414,3483.33
20210415,3390.00
20210416,3390.00
20210417,3335.00
20210418,3335.00
20210419,3313.33
20210420,3216.67
20210421,3173.33
20210422,3090.00
20210423,3083.33
20210424,3083.33
20210425,3083.33
20210426,3060.00
20210427,3076.67
20210428,3060.00
20210429,3066.67
20210430,3056.67
20210501,3056.67
20210502,3056.67
20210503,3056.67
20210504,3056.67
20210505,3056.67
20210506,3056.67
20210507,3050.00
20210508,3070.00
20210509,3070.00
20210510,3286.67
20210511,3450.00
20210512,3750.00
20210513,3910.00
20210514,3943.33
20210515,3943.33
20210516,3943.33
20210517,3860.00
20210518,3700.00
20210519,3683.33
20210520,3616.67
20210521,3566.67
20210522,3566.67
20210523,3566.67
20210524,3463.33
20210525,3473.33
20210526,3473.33
20210527,3493.33
20210528,3493.33
20210529,3493.33
20210530,3493.33
20210531,3593.33
20210601,3626.67
20210602,3626.67
20210603,3626.67
20210604,3616.67
20210605,3616.67
